symbol,date,bookValue,marketCap,dividendYield,peRatio,pbRatio,currentRatio,quickRatio,stockPrice,eps,increasePercent
SWKS,2018-09-28,2763500000,15749498020,0.004317597927,55.16461653,3.844153776,5.804978188,4.319219913,87.4001,1.58435,-5.771337269
SWKS,2018-06-29,3140000000,16955284960,0.003403068727,59.1807503,4.152755385,7.344125035,5.612336031,92.7532,1.56729,-3.286377144
SWKS,2018-03-30,3124500000,17675291500,0.003304047348,64.04091123,4.342610068,8.825431711,7.059654631,95.905,1.49756,5.910935645
SWKS,2017-12-29,2949300000,16797488750,0.003518383068,238.6006925,4.306496283,8.356454121,6.657231726,90.5525,0.37951,-6.548638775
SWKS,2017-09-29,3114900000,18003648400,0.003271559114,64.00159403,4.428179256,6.789636504,5.34029389,96.898,1.51399,6.53610868
SWKS,2017-06-30,2955200000,16971867120,0.003040325477,68.93528481,4.354217025,8.018617021,6.121675532,90.9532,1.3194,-1.803958149
SWKS,2017-03-31,2842100000,17329969110,0.002994812032,77.05633219,4.570380587,8.647808168,6.653053578,92.6241,1.20203,31.63133489
SWKS,2016-12-30,2705000000,13179607990,0.003960664083,51.12338243,3.600690651,7.246209624,5.665458141,70.3663,1.3764,-1.571552865
SWKS,2016-09-30,2601100000,13497274240,0.003867447536,54.68911767,3.811282047,9.524738344,7.137963844,71.4898,1.3072,22.14653182
SWKS,2016-07-01,2580300000,11219798430,0.00440293115,60.64755908,3.192612591,5.988760807,4.44870317,58.5279,0.96505,-19.60707285
SWKS,2016-04-01,2649600000,14072684590,0.003496134635,67.62462561,3.971632261,6.55066215,5.284878349,72.8023,1.07656,2.205204158
SWKS,2016-01-01,2589300000,13868773050,0.003619642474,39.03397988,3.982304327,5.748029356,4.786083175,71.2315,1.82486,-8.284244613
SWKS,2015-10-02,2257500000,15137005950,0.003256918849,66.04278338,4.79140477,4.127398146,3.409355465,77.6655,1.17599,-19.60301234
SWKS,2015-07-03,2134000000,18876128500,0.001297935644,91.01315574,6.205170447,5.699373041,4.663636364,96.6025,1.06141,8.78721164
SWKS,2015-04-03,1954300000,17333662400,0.001424972947,104.1060805,6.053313218,5.622572003,4.458472873,88.7995,0.85297,31.83743521
SWKS,2015-01-02,1792600000,13080399260,0.001880676538,67.01024211,4.826537493,4.777410634,3.88164614,67.3553,1.00515,32.99076345
SWKS,2014-10-03,1606400000,9815311080,0.002088573641,56.11956021,3.875892861,4.802419355,3.774865591,50.6466,0.90248,20.20591837
SWKS,2014-06-27,1542200000,8140134240,0.002567525225,73.07122298,3.407339573,5.908432709,4.875212947,42.1332,0.5766,25.02062253
SWKS,2014-03-28,1438900000,6477332200,,84.23058778,2.82680117,6.941466083,5.547592998,33.701,0.4001,32.63880416
SWKS,2013-12-27,1353400000,4858028720,,51.40771132,2.19601696,7.11761158,5.52291918,25.4081,0.49425,12.43467371
SWKS,2013-09-27,1235800000,4302678240,,51.10069169,2.047821731,5.972732332,4.473010573,22.5981,0.44223,13.15627394
SWKS,2013-06-28,1128100000,3818397840,,58.11868858,1.909103465,6.035220126,4.303144654,19.9707,0.34362,-0.6353739601
SWKS,2013-03-29,1121000000,3881001040,,62.90115138,1.94050052,5.926814268,4.264452645,20.0984,0.31952,10.81496838
SWKS,2012-12-28,1057600000,3518558600,,52.91065564,1.809958128,5.777777778,4.043673732,18.1369,0.34278,-15.61956249
SWKS,2012-09-28,1011000000,4167725380,,67.76789236,2.187208281,4.834701697,3.309797482,21.4942,0.31717,-13.76276355
SWKS,2012-06-29,893800000,4797966250,,97.32183063,2.663021729,3.462020033,2.395659432,24.9245,0.2561,-1.193628695
SWKS,2012-03-30,806300000,4818089600,,141.7085176,2.800889199,3.100989283,2.135201979,25.2256,0.17801,70.46858317
SWKS,2011-12-30,919400000,2807142660,,49.16186795,1.68728897,4.029647059,3.033411765,14.7978,0.301,-9.688011132
SWKS,2011-09-30,859300000,3126296160,,48.69620187,1.942884942,3.303520842,2.379603399,16.3852,0.33648,-23.37886433
SWKS,2011-07-01,763200000,4093031580,,79.47634136,2.671342893,2.91485878,2.029062628,21.3847,0.26907,-25.46911377
SWKS,2011-04-01,977400000,5508940800,,110.178816,3.731333514,4.945578231,3.89569161,28.6924,0.26042,9.84965371
SWKS,2010-12-31,910600000,4923563450,,80.84669048,3.488425287,5.22342457,4.143857416,26.1197,0.32308,38.64401202
SWKS,2010-10-01,818500000,3479637180,,74.35122179,2.642896233,3.866372981,3.076358297,18.8394,0.25338,24.09854423
SWKS,2010-07-02,721400000,2791785900,,80.45492507,2.287036864,3.577708006,2.818419676,15.181,0.18869,7.424390382
SWKS,2010-04-02,683000000,2584706220,,93.31069386,2.184874235,3.783783784,3.014688602,14.1318,0.15145,9.161272382
SWKS,2010-01-01,647300000,2322476520,,82.94559,2.025003505,3.231199187,2.619410569,12.9458,0.15608,19.24359376
SWKS,2009-10-02,607700000,1922703860,,32.97948302,1.734040278,3.00764526,2.442405708,10.8566,0.32919,17.82210453
SWKS,2009-07-03,503900000,1561840800,,83.5208984,1.539062672,2.742574257,2.16258468,9.2144,0.11032,14.25312155
SWKS,2009-04-03,476600000,1338773400,,-234.8725263,1.367630401,2.654664484,2.04091653,8.0649,-0.03434,58.13839487
SWKS,2009-01-02,470800000,842503480,,35.6993,0.8647269629,3.469327421,2.606060606,5.0999,0.14286,-25.16654439
SWKS,2008-10-03,440800000,1134697500,,20.70615876,1.201755454,3.326832549,2.500336247,6.815,0.32913,-17.45897172
SWKS,2008-07-27,367266000,1330667079,,65.01842466,1.514903595,3.376879969,2.660512206,8.2565,0.12699,-5.334907932
SWKS,2008-06-27,367200000,1435608280,,70.0296722,1.634344581,3.376035692,2.659655832,8.7218,0.12454,35.219609
SWKS,2008-03-28,323000000,1051366300,,62.95606587,1.255512658,3.026219512,2.358536585,6.4501,0.10245,-18.26625779
SWKS,2007-12-28,293200000,1284752480,,67.26452775,1.583963112,2.944165621,2.30740276,7.8916,0.11732,-4.314086864
SWKS,2007-09-28,292000000,1377315800,,62.60526364,1.751641613,2.604969574,2.102434077,8.2474,0.13174,22.99455671
SWKS,2007-06-29,249400000,1062151200,,93.17115789,1.40607784,2.429277943,1.940652819,6.7055,0.07197,27.82607038
SWKS,2007-03-30,229800000,849819600,,69.65734426,1.153079512,2.374239351,1.915314402,5.2458,0.07531,-18.78560812
SWKS,2006-12-29,239800000,1052203680,,87.68364,1.408761119,1.257303039,1.004131012,6.4592,0.07366,36.41681979
SWKS,2006-09-29,220100000,759004470,,-7.873490353,1.041015595,2.396355353,1.843394077,4.7349,-0.60137,-5.808748931
SWKS,2006-06-30,310500000,808828210,,269.6094033,0.9881835186,2.910946197,2.179962894,5.0269,0.01865,-18.73090292
SWKS,2006-03-31,301700000,987205800,,1096.895333,1.218171027,2.856877323,2.167905824,6.1855,0.00564,33.20197256
SWKS,2005-12-31,291900000,737419560,,171.4929209,0.9205087505,3.123685838,2.533085962,4.6437,0.02708,-27.49316887
SWKS,2005-09-30,281400000,1023439100,,330.1416452,1.291242872,3.135271808,2.536662453,6.4045,0.0194,-6.148796178
SWKS,2005-07-01,274468000,1072482380,,145.1458086,1.361481291,3.112243986,1.465000766,6.8241,0.04658,1.491715994
SWKS,2005-06-30,274400000,1067067060,,144.1982514,1.354661749,3.11302682,2.49936143,6.7238,0.04663,17.92002806
SWKS,2005-04-01,259800000,903196800,,752.664,1.16406341,3.011349306,2.394703657,5.702,0.00758,-33.72233588
SWKS,2004-12-31,251300000,1367048480,,98.34881151,1.773314931,2.8375,2.26547619,8.6032,0.08748,-5.605600114
SWKS,2004-10-01,227200000,1436382160,,98.38233973,1.911099202,2.558742416,2.020408163,9.1141,0.09264,14.4340511
SWKS,2004-06-30,208600000,1236886850,,95.14514231,1.686280641,2.371488033,1.835067638,7.9645,0.08371,-26.57755243
SWKS,2004-04-02,148600000,1620616500,,-172.4060106,2.40233694,2.604422604,2.054668305,10.8475,-0.06292,32.11097444
SWKS,2004-01-02,152600000,1239845900,,295.2014048,1.825450383,2.614395887,2.10218509,8.2109,0.02781,-8.536069153
SWKS,2003-10-03,145500000,1281046440,,-29.86122238,1.902921034,2.822368421,2.264619883,8.9772,-0.30063,10.19025408
SWKS,2003-09-27,145480000,1135496272,,-2.550358853,1.686777245,2.822001813,1.209609987,8.147,-3.19445,27.38843544
SWKS,2003-06-27,73200000,887041980,,-143.0712871,0.8783463511,2.266447368,1.653782895,6.3954,-0.0447,5.731810141
SWKS,2003-03-28,73500000,835325470,,-139.2209117,0.8243614625,2.193146417,1.607476636,6.0487,-0.04345,-25.16856157
SWKS,2002-12-27,77500000,1132442310,,-2.857538002,1.112091044,2.575961538,1.963461538,8.0831,-2.82869,85.74153224
SWKS,2002-09-27,74300000,598372500,,-398.915,0.5895295567,1.540650407,1.001355014,4.3518,-0.01091,-14.05379784
SWKS,2002-06-28,74400000,695711160,,-3.824690269,0.6854297143,0.6453752182,0.4013961606,5.0634,-1.32387,-74.54106645
SWKS,2001-12-31,220300000,1859574750,,-54.21500729,6.786769161,2.822822823,1.45045045,19.8885,-0.36684,25.07153323
SWKS,2001-09-30,230100000,1408890620,,-62.89690268,4.897082447,3.657894737,1.877192982,15.9017,-0.25282,0
SWKS,2002-03-31,,,,,,,,,-0.19572,0
SWKS,2001-06-29,,,,,,,,,-1.64434,0
SWKS,2001-03-31,,,,,,,,,-1.17882,0
SWKS,2000-12-31,,,,,,,,,-0.63529,0
BMRN,2020-06-30,2607099000,22291114860,,-763.8390453,6.887032931,3.255329509,2.165969099,123.34,-0.16147,45.96449704
BMRN,2020-03-31,2600046000,15815273500,,194.3361903,4.881314503,2.579313077,1.529342938,84.5,0.43481,-0.05913660556
BMRN,2019-12-31,2468762000,15179853350,,1010.373626,4.861627505,2.082720377,1.213091003,84.55,0.08368,25.44510386
BMRN,2019-09-30,2414517000,12531277600,,227.6923759,4.076000917,3.765828515,2.275996719,67.4,0.29601,-19.90493167
BMRN,2019-06-30,2287283000,15066889200,,-402.4813463,5.088525252,4.111636036,2.522035464,84.15,-0.20908,-5.904059041
BMRN,2019-03-31,2253607000,15942775530,,-282.3079264,5.428941275,3.826164803,2.571495012,89.43,-0.31678,5.026423958
BMRN,2018-12-31,2279093000,15151846450,,-4151.190808,5.105172763,3.929766589,2.727120008,85.15,-0.02051,-13.65848712
BMRN,2018-09-30,2223219000,17503176220,,-1386.939479,6.004633439,2.87107171,2.179332507,98.62,-0.07111,4.692144374
BMRN,2018-06-30,2185800000,16793128200,,-1000.067187,5.820639908,2.83242236,2.144968944,94.2,-0.09519,21.87863889
BMRN,2018-03-31,2100100000,13597784280,,-0.3079975601,4.844240926,2.897349709,2.199353588,77.29,-250.63298,-15.09392508
BMRN,2017-12-31,2094100000,15878089810,,-308.9603403,5.653181119,2.703123086,2.029761176,91.03,-0.29463,-2.191898571
BMRN,2017-09-30,2085600000,16200787970,,-1293.269575,5.758028138,4.910179641,3.614371257,93.07,-0.07196,2.477427879
BMRN,2017-06-30,2060000000,15809128220,,-429.2109853,5.655003656,3.897408496,2.581084691,90.82,-0.21224,3.463203463
BMRN,2017-03-31,2025900000,15279952380,,-937.995849,5.518021155,3.976484421,2.669900059,87.78,-0.09432,5.963302752
BMRN,2016-12-31,2015500000,13750197400,,-174.6921955,4.970609623,3.236512634,2.287502845,82.84,-0.47354,-10.46260268
BMRN,2016-09-30,1887400000,15169856760,,-354.460751,5.733561403,4.417174662,3.314868805,92.52,-0.26061,18.92030848
BMRN,2016-06-30,1151600000,12756321400,,-30.11691708,6.652232687,3.033187054,1.967910038,77.8,-2.61349,-5.674102813
BMRN,2016-03-31,916000000,13523668240,,-158.8366287,5.905016261,2.558762887,1.643556701,82.48,-0.52704,-21.26765941
BMRN,2015-12-31,1519900000,17176763880,,250.3281094,7.154600083,2.445791246,1.732210999,104.76,0.42879,-0.531712875
BMRN,2015-09-30,1169400000,16814022040,,-184.9198473,7.334040844,3.01049936,1.997439181,105.32,-0.56954,-23.00043866
BMRN,2015-06-30,1230700000,21750345260,,-265.2836998,9.227978473,3.49122807,2.495542134,136.78,-0.5156,9.757663296
BMRN,2015-03-31,1296200000,19641607440,,-290.982466,8.097962251,4.984288052,3.876923077,124.62,-0.42827,37.8539823
BMRN,2014-12-31,1317000000,14248124800,,-204.1366362,9.3252993,5.929571489,4.664403903,90.4,-0.47692,25.27716186
BMRN,2014-09-30,1294200000,10515443840,,1412.416903,6.971256855,5.216844143,3.813165537,72.16,0.05109,15.99421315
BMRN,2014-06-30,1244700000,9024555860,,-269.3736452,6.172746826,7.319736053,5.75224955,62.21,-0.23058,-8.796364169
BMRN,2014-03-31,1240400000,9821080430,,-257.6696951,6.726306712,7.98974359,6.397435897,68.21,-0.2644,-3.041933191
BMRN,2013-12-31,1123700000,10129204050,,-163.4006138,7.553470582,6.205128205,4.923622477,70.35,-0.45,-2.521823472
BMRN,2013-09-30,1056400000,10391253110,,-195.9874219,8.140425468,4.257159905,3.009546539,72.17,-0.38956,21.41655451
BMRN,2013-06-30,1034800000,7948079040,,-369.1115516,6.316521529,5.069620253,3.625879044,59.44,-0.16104,-3.490826433
BMRN,2013-03-31,1023200000,8235568440,,-206.8718523,6.587400768,5.020833333,3.626388889,61.59,-0.31109,25.18292683
BMRN,2012-12-31,801200000,5917333200,,-111.6225232,5.825293562,4.362676056,3.268192488,49.2,-0.44077,23.40105342
BMRN,2012-09-30,798100000,4795204770,,-895.1287605,4.723408954,5.33283914,4.09710897,39.87,-0.04509,0.7326932794
BMRN,2012-06-30,780600000,4760326180,,-148.7323058,4.758422811,5.679166667,4.275833333,39.58,-0.27474,15.5620438
BMRN,2012-03-31,549600000,3941147500,,-164.4062865,5.105113342,4.285475793,2.885642738,34.25,-0.20833,-0.3781268179
BMRN,2011-12-31,541200000,3854754360,,-144.1838175,4.986745614,4.992561105,3.187035069,34.38,-0.23845,7.875745215
BMRN,2011-09-30,622300000,3548979460,,-201.0411522,4.582284648,5.846338535,4.066026411,31.87,-0.15852,17.1260566
BMRN,2011-06-30,577500000,3017153640,,-594.278834,4.120106022,6.269512195,4.514634146,27.21,-0.04579,8.276959809
BMRN,2011-03-31,565000000,2780684760,,-636.1667261,3.857775749,6.628947368,4.782894737,25.13,-0.03947,-6.683995544
BMRN,2010-12-31,560200000,2776294490,,-227.770489,3.870478865,6.017899761,4.391408115,26.93,-0.09699,20.49217002
BMRN,2010-09-30,427600000,2272101000,,10.45442039,3.879291446,6.017372421,4.726384365,22.35,1.66131,17.87974684
BMRN,2010-06-30,244500000,1923131760,,-4031.722767,5.297883636,6.220500596,5.023837902,18.96,-0.00457,-18.8703466
BMRN,2010-03-31,227400000,2363735280,,2053.636212,6.84743708,6.358322745,5.221092757,23.37,0.01138,24.24242424
BMRN,2009-12-31,257500000,1886097510,,400.360329,5.853809777,5.980818414,4.875959079,18.81,0.04698,4.037610619
BMRN,2009-09-30,278400000,1809771840,,272.5149586,5.955155775,8.11700468,6.834633385,18.08,0.06634,15.82319026
BMRN,2009-06-30,257700000,1560750240,,1189.59622,5.507234439,8.45,7.128333333,15.61,0.01312,26.39676113
BMRN,2009-03-31,246400000,1233789700,,-93.8100441,4.504526104,5.650039588,4.904196358,12.35,-0.13165,-30.61797753
BMRN,2008-12-31,247800000,1761755000,,71.89076145,6.367022046,5.670253651,4.987701768,17.8,0.2476,-32.80483201
BMRN,2008-09-30,210500000,2614695450,,3154.035525,10.99073329,5.774647887,5.089478045,26.49,0.0084,-8.592132505
BMRN,2008-06-30,197600000,2848299300,,747.5851181,12.60309425,11.06940063,9.906940063,28.98,0.03876,-18.06615776
BMRN,2008-03-31,179500000,3453774390,,2048.502011,16.50943781,12.82739212,11.67729831,35.37,0.01727,-0.08474576271
BMRN,2007-12-31,156800000,3394081200,,1320.654163,18.08247842,10.47642276,9.830894309,35.4,0.0268,40.36478985
BMRN,2007-09-30,144900000,2409090060,,-461.8654256,13.8056737,13.05906314,12.31364562,25.22,-0.0546,40.57971014
BMRN,2007-06-30,136800000,1707529200,,-441.9071429,10.18812172,14.40224719,13.59325843,17.94,-0.0406,3.939745075
BMRN,2007-03-31,132800000,1632053820,,-175.6218466,9.909252095,8.262886598,7.43814433,17.26,-0.09828,5.308114704
BMRN,2006-12-31,84800000,1386298980,,-133.4134328,11.76824261,7.265217391,6.634782609,16.39,-0.12285,15.17919888
BMRN,2006-09-30,88100000,1170161360,,-166.3105969,9.583631122,7.856481481,7.141203704,14.23,-0.08556,-0.9742519137
BMRN,2006-06-30,13800000,1152200970,,-868.9298416,23.56239202,9.073684211,8.360526316,14.37,-0.01654,7.078986587
BMRN,2006-03-31,9800000,1006003460,,-102.8633395,21.86964043,6.657293497,6.25483304,13.42,-0.13046,24.48979592
BMRN,2005-12-31,-114100000,741987400,,-49.47902107,-9.574030968,1.705445545,1.356435644,10.78,-0.21787,23.48224513
BMRN,2005-09-30,-102300000,585320310,,-37.82116245,-8.949851835,1.859728507,1.631221719,8.73,-0.23082,16.71122995
BMRN,2005-06-30,-147700000,482893840,,-22.62857732,-4.374038406,0.8993135011,0.7322654462,7.48,-0.33056,45.24271845
BMRN,2005-03-31,-127800000,332231650,,-14.79346558,-3.683277716,1.057199211,0.6331360947,5.15,-0.34813,-19.40532081
BMRN,2004-12-31,-129500000,411222060,,-4.989226905,-6.047383235,1.215406562,0.7845934379,6.39,-1.28076,23.12138728
BMRN,2004-09-30,-117300000,333800040,,-11.32370039,23.50704507,1.858652576,1.443857332,5.19,-0.45833,-13.5
BMRN,2004-06-30,-89900000,385692000,,-6.937156013,8.928055556,2.233702337,1.869618696,6,-0.86491,-20.21276596
BMRN,2004-03-31,98800000,482972000,,-24.21519178,4.888380567,13.73684211,13.57236842,7.52,-0.31055,-3.092783505
BMRN,2003-12-31,117800000,482090000,,-6.3601942,4.088973707,16.6640625,16.4375,7.76,-1.22009,1.305483029
BMRN,2003-09-30,141900000,470707000,,-9.400790877,3.314838028,15.69135802,15.56790123,7.66,-0.81483,-21.51639344
BMRN,2003-06-30,162500000,588010720,,-64.63787183,3.620755665,17.98039216,17.83660131,9.76,-0.151,-14.00881057
BMRN,2003-03-31,165900000,646541400,,-32.84770614,3.897175407,12.18897638,12.08661417,11.35,-0.34553,60.9929078
BMRN,2002-12-31,98500000,0,,,,,,7.05,,21.76165803
BMRN,2002-09-30,116200000,0,,,,,,5.79,,16.03206413
BMRN,2002-06-30,130800000,0,,,,,,4.99,,-46.05405405
BMRN,2002-03-31,144400000,0,,,,,,9.25,,-31.17559524
BMRN,2001-12-31,159500000,0,,,,,,13.44,,41.47368421
BMRN,2001-09-30,75900000,0,,,,,,9.5,,-28.08478425
BMRN,2001-06-30,84100000,0,,,,,,13.21,,77.61344538
BMRN,2001-03-31,52400000,0,,,,,,7.4375,,-21.71052632
BMRN,2000-12-31,70000000,0,,,,,,9.5,,-48.29931973
BMRN,2000-09-30,69300000,0,,,,,,18.375,,8.088235294
BMRN,2000-06-30,72300000,0,,,,,,17,,-52.11267606
BMRN,2000-03-31,78500000,0,,,,,,35.5,,202.1276596
BMRN,1999-12-31,86800000,0,,,,,,11.75,,-32.37410072
BMRN,1999-09-30,95200000,0,,,,,,17.375,,33.65384615
BMRN,1999-06-30,5500000,0,,,,,,13,,0
BMRN,1999-03-31,13700000,,,,,,,,,0
BMRN,1998-12-31,17700000,,,,,,,,,0
LBTYK,2020-06-30,6555000000,14210066586,,-27.10810108,1.098659857,1.986297906,1.726509874,23,-0.83852,25.61441835
LBTYK,2020-03-31,-179900000,11543956400,,12.15409181,0.8716301146,1.196433824,1.020943627,18.31,1.50337,-7.711693548
LBTYK,2019-12-31,-853000000,12508579737,0.005995884551,-16.76753316,0.9193429176,1.222170847,1.493931337,19.84,-1.18079,-15.96781025
LBTYK,2019-09-30,504300000,17246555123,-0.004174746753,1.342363742,1.250901563,1.263932987,1.164446682,23.61,17.58838,-11.03993971
LBTYK,2019-06-30,-9597500000,19606383916,-0.0001530113872,369.931772,4.743288718,0.3940115356,0.2909456896,26.54,0.07174,1.491395793
LBTYK,2019-03-31,-9388900000,19318272020,,2759.753146,4.430694713,0.3613884739,0.2549433918,26.15,0.00943,13.89372822
LBTYK,2018-12-31,-9033600000,17878399973,0.01169008414,712.2868515,3.81902849,0.4018396872,0.3121258284,22.96,0.03223,-3.772003353
LBTYK,2018-09-30,-8552100000,18579208334,-0.00425206492,19.07320433,3.436203432,0.3563340975,0.2609787701,23.86,1.23672,-9.27756654
LBTYK,2018-06-30,-8880800000,20993075619,-0.006192518065,23.00358933,4.101652069,0.3576901121,0.2575188535,26.3,1.1433,-9.621993127
LBTYK,2018-03-31,-12967400000,23228079867,,-19.71823418,3.850425997,0.3328392115,0.2457165409,29.1,-1.45814,-17.44680851
LBTYK,2017-12-31,-13677800000,6057576188,0.03103551555,-22.10794229,0.8901654942,0.434646491,0.3801802163,35.25,-1.59445,17.07074062
LBTYK,2017-09-30,-17194600000,5174287065,-0.01623412056,-3.887518456,0.4691018354,0.4734288965,0.3999089875,30.11,-7.73604,-7.694665849
LBTYK,2017-06-30,-16459000000,5624034196,-0.03307234514,-56.24034196,0.4808387435,0.5143175265,0.3717608321,32.62,-0.58001,-5.7497833
LBTYK,2017-03-31,-14434500000,5967131316,0.01374194662,-22.34880643,0.470905909,0.625562468,0.5221882048,34.61,-1.54564,-1.954674221
LBTYK,2016-12-31,-13262700000,3913663345,0.1492208063,1.760928389,0.2843963394,0.7252848974,0.4060970091,35.3,20.04624,11.8858954
LBTYK,2016-09-30,-16437700000,2832066126,0.021185946,217.8512405,0.2360350149,0.4544149318,0.3615195795,31.55,0.14482,1.938610662
LBTYK,2016-06-30,-27375300000,1459161891,-0.4413492457,14.39015672,0.1117130152,0.4533423718,0.3553223995,30.95,2.15078,-15.43715847
LBTYK,2016-03-31,-25342600000,1607975104,,-4.322513719,0.1598782106,0.3509651788,0.2939591508,36.6,-8.4673,9.87691384
LBTYK,2015-12-31,-23460500000,29447388422,0.0003837352175,-82.48568185,2.764390036,0.366612433,0.3135762566,33.31,-0.40383,-21.88086304
LBTYK,2015-09-30,-23126500000,1872142587,-0.1474246683,14.04458055,0.154113715,0.4181842302,0.3223304952,42.64,0.15078,-12.96182894
LBTYK,2015-06-30,-23172300000,43309143164,0.006026441091,-105.6320565,3.335012795,0.4047574592,0.3019281278,48.99,-0.46378,-2.89395441
LBTYK,2015-03-31,-21893000000,44762496295,,-85.91649961,3.455336042,0.3776026725,0.2765686162,50.45,-0.5872,10.66023251
LBTYK,2014-12-31,-23476900000,36420472404,-1.10E-05,-51.4413452,2.47514169,0.4265910797,0.3378126938,45.59,-0.88625,2.935199819
LBTYK,2014-09-30,-16272300000,34728358879,0.000285069618,221.0589362,3.174728849,0.4291851589,0.3264453518,44.29,0.20035,9.277078707
LBTYK,2014-06-30,-17892500000,31927017452,6.89E-05,-136.4402455,2.790774414,0.4273402739,0.3370879952,40.53,-0.29705,5.464480874
LBTYK,2014-03-31,-17693300000,3.03E+16,,-46288635.85,2598543.15,0.5527842064,0.4800472233,38.43,0,-4.236232245
LBTYK,2013-12-31,-17518400000,13490673455,0.0003632138912,-49.78108286,1.121810895,0.7136014578,0.5912664324,40.13,-0.80613,7.731543624
LBTYK,2013-09-30,-17816100000,10236618786,0.0008596588565,-28.20005175,0.860357434,0.670241097,0.5503442219,37.25,-1.32092,-2.153926977
LBTYK,2013-06-30,-16413100000,0,,,,0.7011871967,0.5985624991,38.07,0.13,0
EBAY,2020-06-30,-2064000000,37182029400,0.003012207827,49.84186247,12.8125532,1.575873828,1.306265985,52.2954,1.04923,75.11770418
EBAY,2020-03-31,-2785000000,22606291000,0.005042844047,6.625524912,10.68855366,1.337042585,1.079820244,29.863,4.50727,-16.3723939
EBAY,2019-12-31,-2350000000,29067533000,0.003887498812,52.27973561,10.12806028,1.157402853,0.8617806198,35.7095,0.68305,-6.99948694
EBAY,2019-09-30,-1906000000,32138372700,0.003578277005,103.67217,9.828248532,1.413568521,1.027951153,38.3971,0.37037,-1.942652549
EBAY,2019-06-30,-1173000000,33949812600,0.003534629231,84.45227015,8.268342085,1.313879823,1.009982722,39.1578,0.46367,6.277395243
EBAY,2019-03-31,-113000000,33455169200,0.003736343381,64.58526873,6.429976783,1.481111111,1.142222222,36.8449,0.57048,34.73794687
EBAY,2018-12-31,1029000000,25950974400,,34.14601895,4.131662856,1.599910193,1.259541985,27.3456,0.80084,-13.65756163
EBAY,2018-09-30,1653000000,31132691300,,43.17987698,4.493100202,1.738142786,1.393909136,31.6711,0.73347,-10.34188929
EBAY,2018-06-30,1824000000,35465597200,,55.24236324,4.962999888,2.371165644,1.815567485,35.3243,0.63944,-7.876007647
EBAY,2018-03-31,2728000000,39456284700,,96.94418845,5.194350276,2.633566978,2.130062305,38.3443,0.39553,3.415790581
EBAY,2017-12-31,3207000000,38338445200,,-14.73988666,4.76313147,2.175892105,1.837313852,37.0778,-2.51547,-1.040101421
EBAY,2017-09-30,6536000000,40389965000,,77.67300962,3.579718603,2.463322884,2.079623824,37.4675,0.48237,10.13730603
EBAY,2017-06-30,6717000000,37114619900,,1279.814479,3.234671422,2.372932985,2.092036554,34.0189,0.02658,4.021563309
EBAY,2017-03-31,6861000000,36039477400,,34.82075111,3.108191238,1.915858335,1.652605459,32.7037,0.9392,13.06847648
EBAY,2016-12-31,5936000000,32307884600,,5.442702931,3.065555043,2.306992462,2.160644658,28.9238,5.31423,-9.756949861
EBAY,2016-09-30,1975000000,36506089000,,88.39246731,5.353583957,2.599787404,2.297900611,32.051,0.3626,40.53819406
EBAY,2016-06-30,1892000000,26203979100,,60.23903241,4.060743701,4.494106981,3.938803264,22.8059,0.37859,-1.886053785
EBAY,2016-03-31,1716000000,27195831000,,56.42288589,4.305181415,4.605125771,4.075462743,23.2443,0.41197,-13.17325902
EBAY,2015-12-31,2035000000,32178621800,,67.46042306,4.893342731,3.492708794,2.970393283,26.7709,0.39684,12.43883693
EBAY,2015-09-30,1960000000,29118773900,,54.02369926,4.485331778,1.866546438,1.322362489,23.8093,0.44072,-3.603340985
EBAY,2015-06-30,11620000000,30256642500,,364.5378614,1.527727468,1.673446659,1.505041032,24.6993,0.06776,4.438552872
EBAY,2015-03-31,10092000000,29065358400,,46.43028498,1.487632224,1.505536313,1.409062518,23.6496,0.50936,2.779661017
EBAY,2014-12-31,15102000000,28302300000,,27.6659824,1.421797448,1.513376305,0.4800638868,23.01,0.83171,-0.900551701
EBAY,2014-09-30,9948000000,29047094100,,43.1606153,1.466284407,1.555636408,1.469407556,23.2191,0.53797,13.12429051
EBAY,2014-06-30,8889000000,25681255360,,37.99002272,1.35378257,1.275972175,1.201847417,20.5253,0.54028,-9.377373152
EBAY,2014-03-31,9547000000,28594615000,,-12.29347163,1.458239329,1.420430722,1.33581094,22.6492,-1.84238,0.6742971441
EBAY,2013-12-31,13439000000,30121902750,,35.43753265,1.273814977,1.842155234,1.73716275,22.4975,0.63485,-1.666608389
EBAY,2013-09-30,13338000000,29971228000,,43.49960522,1.316432907,1.951779182,1.874792152,22.8788,0.52595,5.48183939
EBAY,2013-06-30,12331000000,28478707400,,44.49798031,1.315352981,2.009083119,1.924935733,21.6898,0.48743,-5.043801085
EBAY,2013-03-31,11634000000,30128466100,,44.50290414,1.42707778,1.905802048,1.808191126,22.8419,0.51327,9.235463184
EBAY,2012-12-31,11200000000,27560302600,,36.74707013,1.320886777,1.958806298,1.875137312,20.9107,0.56904,5.743109987
EBAY,2012-09-30,10187000000,25984350000,,43.52487437,1.304893788,2.465656423,2.324316669,19.775,0.45434,14.80606339
EBAY,2012-06-30,9223000000,22547132300,,32.58256113,1.192213002,1.952647059,1.808970588,17.2247,0.52865,13.84844179
