symbol,bookValue,marketCap,peRatio,pbRatio,currentRatio,quickRatio,stockPrice,eps,day,month,year,increase,decrease,none
ADI,1411000000.0,4264230880.0,109.0596133,2.957164272,3.5641025639999997,2.384615385,11.7992,0.10819000000000001,1,5,1999,1,0,0
ADI,1152000000.0,3534736320.0,118.21860600000001,3.031506278,3.3833865810000003,2.159744409,9.9936,0.08453,30,1,1999,1,0,0
ADI,1113000000.0,2342081120.0,89.05251407,2.07631305,2.816199377,1.595015576,6.6764,0.07497000000000001,31,10,1998,1,0,0
ADI,1107000000.0,2579083330.0,283.4157505,2.2945581230000003,2.576704545,1.491477273,7.2223,0.025480000000000003,1,8,1998,0,0,1
ADI,1129000000.0,4701913010.0,107.3496121,4.1028909339999995,2.445876289,1.484536082,13.1009,0.12204000000000001,2,5,1998,0,1,0
ADI,1075000000.0,3530790480.0,1103.372025,3.2303664039999997,2.473829201,1.52892562,9.9096,0.00898,31,1,1998,1,0,0
ADI,1073000000.0,3683656080.0,72.22855059,3.385713309,3.266423358,2.178832117,10.2666,0.14214000000000002,1,11,1997,0,0,1
ADI,993000000.0,3821411700.0,83.07416739,3.7910830360000003,3.242424242,2.136363636,10.7494,0.1294,2,8,1997,0,0,1
ADI,932000000.0,3209175960.0,76.22745748,3.381639579,3.133079848,2.034220532,9.1118,0.11953,3,5,1997,1,0,0
ADI,890000000.0,3428104230.0,87.45163852,3.7837795030000003,3.2563025210000003,2.1092436969999997,9.7417,0.1114,1,2,1997,0,0,1
ADI,846000000.0,2356273200.0,53.55166364,2.7303281580000003,3.0912547530000003,2.030418251,6.7709,0.12644,2,11,1996,1,0,0
ADI,786000000.0,1960236460.0,44.75425708,2.441141295,2.781362007,1.7885304659999999,5.6687,0.12666,3,8,1996,1,0,0
ADI,731000000.0,2427781960.0,55.17686273,3.2500427839999997,2.996240602,2.0714285709999998,7.0228,0.12728,4,5,1996,0,1,0
ADI,684000000.0,1952236650.0,48.68420574,2.784931027,3.007782101,2.178988327,5.8891,0.12097000000000001,3,2,1996,1,0,0
ADI,639000000.0,1866226040.0,53.16883305,2.844856768,2.105691057,1.3170731709999999,5.8156,0.10937999999999999,28,10,1995,0,0,1
ADI,620000000.0,1912956920.0,60.15587799,3.0854143869999997,2.405940594,1.554455446,5.9836,0.09947,29,7,1995,0,0,1
ADI,580000000.0,1428649350.0,49.778723,2.463188534,2.299516908,1.502415459,4.5139,0.09068,29,4,1995,1,0,0
ADI,528000000.0,1145612160.0,48.54288814,2.094354954,2.4228855719999998,1.63681592,3.6531,0.07526000000000001,28,1,1995,1,0,0
ADI,503000000.0,1275961400.0,58.80006452,2.444370498,2.451456311,1.669902913,4.087,0.06951,29,10,1994,0,1,0
ADI,496000000.0,919566270.0,46.67849086,1.850233944,2.9202453989999997,1.90797546,2.9673,0.06357,30,7,1994,1,0,0
ADI,469000000.0,944725460.0,52.77795866,2.0143400000000002,2.7058823530000002,1.723529412,3.0653,0.05807999999999999,30,4,1994,0,0,1
ADI,450000000.0,860025810.0,56.21083725,1.9154249669999999,2.9160839160000003,1.713286713,2.8133,0.05005,29,1,1994,0,0,1
ADI,411000000.0,760126140.0,54.29472429,1.75955125,3.030075188,1.706766917,2.4914,0.04589,30,10,1993,1,0,0
ADI,417000000.0,764147000.0,62.635,1.8324868109999999,3.603960396,1.8514851490000002,2.5054,0.04,31,7,1993,0,0,1
ADI,398000000.0,640179150.0,62.76266176,1.608490327,3.2962962960000004,1.6666666669999999,2.1135,0.03367,1,5,1993,1,0,0
ADI,385000000.0,550030520.0,67.90500247,1.428650701,3.204081633,1.4183673469999998,1.8476,0.02721,30,1,1993,1,0,0
ADI,375000000.0,391957290.0,55.99389857,1.04521944,2.97,1.3,1.3437,0.024,31,10,1992,1,0,0
ADI,367000000.0,313754580.0,62.750916000000004,0.8549171117000001,3.1379310339999997,1.4137931030000002,1.0917,0.0174,1,8,1992,1,0,0
ADI,358000000.0,335544780.0,86.03712308,0.9372759218000001,3.085365854,1.304878049,1.1757,0.013669999999999998,2,5,1992,0,0,1
ADI,355000000.0,318796440.0,-318.79644,0.8980181408,2.929411765,1.247058824,1.1337,-0.0035600000000000002,1,2,1992,0,0,1
ADI,354000000.0,287330160.0,-110.5116,0.8116671186,2.567010309,1.154639175,1.0218,-0.00925,2,11,1991,1,0,0
ADI,356000000.0,273417980.0,455.69663330000003,0.7680280337000001,2.658823529,1.188235294,0.9658,0.00212,3,8,1991,0,0,1
ADI,352000000.0,343391400.0,52.028999999999996,0.97554375,2.31,1.07,1.2177,0.0234,4,5,1991,0,1,0
ADI,345000000.0,252560480.0,68.25958919,0.7320593623,2.4565217390000003,1.076086957,0.9098,0.013330000000000002,2,2,1991,1,0,0
ADI,343000000.0,174923230.0,-7.412001271,0.5099802624,2.188679245,1.0,0.6299,-0.08498,3,11,1990,1,0,0
ADI,368000000.0,201505740.0,38.75110385,0.5475699457,3.4411764710000003,1.911764706,0.7138,0.01842,4,8,1990,0,1,0
ADI,360000000.0,212379800.0,45.18719149,0.5899438889,3.68852459,2.016393443,0.7558,0.016730000000000002,28,4,1990,0,0,1
ADI,360000000.0,247323000.0,309.15375,0.6870083333,3.7758620689999995,1.9482758619999998,0.8678,0.00281,27,1,1990,0,1,0
ADI,364000000.0,279116200.0,558.2324,0.7689151515,3.53968254,1.7777777780000001,0.9658,0.00173,28,10,1989,0,1,0
ADI,370000000.0,329339850.0,42.77140909,0.8901077027,3.53968254,1.714285714,1.1337,0.026510000000000002,29,7,1989,0,1,0
MDLZ,-11813000000.0,71729697500.0,97.45882813,2.793865292,0.5332862856,0.3071630205,49.795,0.51093,31,3,2020,0,0,1
MDLZ,-11564000000.0,79211073000.0,109.1061612,2.9077887380000003,0.49797676539999997,0.2752904321,54.4406,0.49896999999999997,31,12,2019,0,0,1
MDLZ,-11301000000.0,79309222200.0,55.73381743,2.9586369539999997,0.504088785,0.27523364489999996,54.3959,0.9759899999999999,30,9,2019,0,0,1
MDLZ,-12551000000.0,78033326400.0,96.93580919,2.990584693,0.4402741881,0.2325542196,53.5208,0.55213,30,6,2019,0,0,1
MDLZ,-12816000000.0,70680111900.0,77.33053818,2.7365693010000003,0.481857683,0.2865526776,48.3779,0.6256,31,3,2019,1,0,0
MDLZ,-13090000000.0,57028904800.0,69.2939305,2.22447653,0.454322758,0.2453247296,38.7688,0.55948,31,12,2018,1,0,0
MDLZ,-13579000000.0,60994500000.0,51.08417085,2.395981459,0.5624193964,0.3191900954,41.2125,0.80676,30,9,2018,0,0,1
MDLZ,-14161000000.0,58351027200.0,183.4937962,2.315241328,0.5529935275,0.3020496224,39.2144,0.21370999999999998,30,6,2018,0,0,1
MDLZ,-13659000000.0,58285640000.0,55.72240918,2.203449267,0.498273604,0.302655078,38.728,0.69502,31,3,2018,0,0,1
MDLZ,-13730000000.0,60714117900.0,87.35844302,2.3356973880000003,0.47616032420000004,0.2714493763,40.1283,0.45935,31,12,2017,0,0,1
MDLZ,-13678000000.0,58333690800.0,59.46349725,2.240931612,0.5085749922,0.29666354850000004,38.2767,0.6437,30,9,2017,0,0,1
MDLZ,-13709000000.0,61789264000.0,118.3702375,2.40238196,0.5264409176,0.30231960420000004,40.438,0.34162,30,6,2017,0,0,1
MDLZ,-13154000000.0,62249085000.0,98.80807143,2.4261082309999997,0.5588762702000001,0.3434283058,40.1607,0.40645,31,3,2017,0,0,1
MDLZ,-13216000000.0,63982496500.0,687.9838333,2.542923433,0.5881944926,0.3614482902,41.1463,0.05981,31,12,2016,0,0,1
MDLZ,-11963000000.0,63946672800.0,116.6910088,2.3245727869999997,0.6344486638,0.4012323565,40.5753,0.34772,30,9,2016,0,0,1
MDLZ,-11930000000.0,66000043200.0,142.24147240000002,2.391999246,0.6909048938,0.4365958757,41.8782,0.29441999999999996,30,6,2016,0,0,1
MDLZ,-12301000000.0,58348752900.0,105.3226587,2.101143425,0.683639399,0.4297313705,36.7667,0.34909,31,3,2016,1,0,0
MDLZ,-11420000000.0,65013935000.0,-89.18235254,2.320931565,0.8201794543,0.5233473723,40.915,-0.45878,31,12,2015,0,1,0
MDLZ,-10210000000.0,62001206100.0,8.533058918,2.075840569,0.8927183398,0.583486104,38.0609,4.4604099999999995,30,9,2015,0,0,1
MDLZ,-16087000000.0,60641046400.0,149.3621833,2.460582122,0.7081248511,0.36972837740000003,37.2488,0.24939,30,6,2015,0,0,1
MDLZ,-17244000000.0,54207571500.0,167.3073194,2.208407541,0.7205150006000001,0.4098141625,32.5571,0.19459,31,3,2015,1,0,0
MDLZ,-15974000000.0,55379049500.0,110.758099,1.9956414230000001,0.8388662810999999,0.4556293282,32.6335,0.29464,31,12,2014,0,0,1
MDLZ,-14665000000.0,52276664000.0,58.1497931,1.694873039,0.8789599726,0.4827916524,30.6608,0.52727,30,9,2014,0,0,1
MDLZ,-15325000000.0,57358334400.0,92.21597170000001,1.777560878,0.8783104257,0.513912169,33.5037,0.36332,30,6,2014,0,0,1
MDLZ,-15751000000.0,52799447400.0,323.92299019999996,1.668281696,0.8940946166,0.5430342577,30.6617,0.09466000000000001,31,3,2014,0,0,1
MDLZ,-15218000000.0,54972638000.0,32.20424019,1.698101443,0.9177929497,0.559077609,31.199,0.9687899999999999,31,12,2013,0,0,1
MDLZ,-15447000000.0,49619169600.0,49.0308,1.5341548280000001,1.012705482,0.6507957299,27.6584,0.5641,30,9,2013,1,0,0
MDLZ,-15643000000.0,45523552800.0,75.74634409,1.449471545,1.0460671590000001,0.6445595065999999,25.4606,0.33613000000000004,30,6,2013,0,0,1
MDLZ,-15908000000.0,48128864000.0,89.79265672,1.5099725169999998,1.032353578,0.6516935076,26.768,0.29811,31,3,2013,0,0,1
MDLZ,-16016000000.0,39581711400.0,69.07803037,1.226351202,1.054001345,0.7131136516,22.0143,0.31869000000000003,31,12,2012,1,0,0
MDLZ,-26176000000.0,43641939400.0,66.93548988,1.1940012420000001,1.23174503,0.693152414,24.3946,0.36445,30,9,2012,0,0,1
MDLZ,-25995000000.0,39285213200.0,38.17804976,1.087239177,1.235268469,0.7029400772,21.9962,0.57615,30,6,2012,1,0,0
MDLZ,-26577000000.0,38367745000.0,47.19279828,1.037947924,0.9168307596999999,0.4749714996,21.4825,0.45521000000000006,31,3,2012,0,0,1
MDLZ,-27266000000.0,37279834500.0,44.91546325,1.058574964,0.8783952291,0.45188397939999997,20.9555,0.46655,31,12,2011,0,0,1
MDLZ,-26416000000.0,33212840800.0,36.0226039,0.9076530608,0.851129666,0.4327603143,18.6904,0.51885,30,9,2011,1,0,0
MDLZ,-26581000000.0,34438866000.0,35.28572336,0.8832516734999999,0.8627218935,0.4485700197,19.445999999999998,0.5511,30,6,2011,0,0,1
MDLZ,-27562000000.0,30209168000.0,37.8087209,0.8081423182999999,0.886242985,0.46610040950000003,17.1643,0.45398,31,3,2011,1,0,0
MDLZ,-27985000000.0,30022737500.0,55.59766204,0.8378282497,1.020638017,0.5675454603,17.0875,0.30734,31,12,2010,0,0,1
MDLZ,-27360000000.0,29086055800.0,38.57567082,0.8338892144,1.161309262,0.6092029943,16.5827,0.42987,30,9,2010,0,0,1
MDLZ,-28644000000.0,26120042400.0,27.87624589,0.7841501770999999,1.090518168,0.6068229055,14.9087,0.53482,30,6,2010,1,0,0
MDLZ,-28589000000.0,25826364000.0,13.71554116,0.7556429281999999,1.104871318,0.6708812015,15.9422,1.16235,31,3,2010,0,0,1
MDLZ,-16317000000.0,21105437100.0,29.72596775,0.8156375444,1.083804717,0.6351057349,14.1933,0.47747,31,12,2009,1,0,0
MDLZ,-16811000000.0,20184091900.0,24.49525716,0.8033469413,1.079794293,0.6400132714,13.5737,0.55414,30,9,2009,0,0,1
MDLZ,-17186000000.0,19217948400.0,23.238148000000002,0.7909922786,1.1344268659999999,0.6189459381,12.9501,0.55728,30,6,2009,0,0,1
MDLZ,-17863000000.0,16704808600.0,25.31031606,0.7459835038,1.080077557,0.5483276781,11.2642,0.44504,31,3,2009,1,0,0
MDLZ,-18212000000.0,19831774800.0,111.4144652,0.8895166988,1.037758059,0.5385729807999999,13.3908,0.12019,31,12,2008,0,1,0
MDLZ,-15668000000.0,24283971000.0,17.82964097,0.919812545,1.093443419,0.5289946576,16.157,0.9061899999999999,30,9,2008,0,1,0
MDLZ,-16210000000.0,21324214400.0,28.62310658,0.7581403776000001,0.9966224774,0.5008021616,13.9192,0.48628999999999994,30,6,2008,1,0,0
MDLZ,-16400000000.0,23178573000.0,38.69544741,0.850090699,0.8192787989,0.4185491792,15.0315,0.38845999999999997,31,3,2008,0,0,1
MDLZ,-16098000000.0,24555819600.0,41.97576,0.8996453416,0.6284092239,0.3373522182,15.6806,0.37356,31,12,2007,0,0,1
MDLZ,-8878000000.0,26064676000.0,43.73267785,0.9695958634,0.9362370022,0.43555032369999996,16.5385,0.37817,30,9,2007,0,0,1
MDLZ,-8100000000.0,27691413000.0,39.16748656,1.007840042,0.7466166639,0.35675851950000004,16.6615,0.42539,30,6,2007,0,0,1
MDLZ,-6730000000.0,24310305600.0,34.63006496,0.8461939364,0.8489498418000001,0.40548575810000004,14.8596,0.4291,31,3,2007,1,0,0
MDLZ,-7175000000.0,27496923000.0,44.06558173,0.9629459989,0.7881218371,0.39224672969999996,16.6245,0.37727,31,12,2006,0,1,0
MDLZ,-5417000000.0,27176673600.0,36.33245134,0.8940283440000001,0.8241192163,0.38892466189999997,16.4907,0.45388,30,9,2006,0,0,1
MDLZ,-5045000000.0,23486716800.0,34.43800117,0.7734034773,0.8634770056000001,0.4074035884,14.1828,0.41184,30,6,2006,1,0,0
MDLZ,-5122000000.0,22951056600.0,22.81417157,0.765622197,0.955982071,0.4250086197,13.8093,0.60529,31,3,2006,0,0,1
MDLZ,-5571000000.0,21348552800.0,27.61779146,0.7214054945,0.9345483723000001,0.42423200369999997,12.7378,0.46121999999999996,31,12,2005,0,0,1
MDLZ,-5639000000.0,23171559900.0,34.37916899,0.778221995,1.051152829,0.4497921129,13.7191,0.39905,30,9,2005,0,0,1
MDLZ,-5615000000.0,24044189400.0,50.94107924,0.8053386053,1.090025575,0.4932225064,14.1603,0.27797,30,6,2005,0,0,1
MDLZ,-5540000000.0,24893943100.0,34.9143662,0.8263823895,1.102821043,0.41988890100000004,14.6177,0.41867,31,3,2005,0,0,1
MDLZ,-5900000000.0,26719671000.0,42.54724682,0.8933058407,1.0709407359999998,0.4211280018,15.652999999999999,0.3679,31,12,2004,0,0,1
MDLZ,-7662000000.0,23706585000.0,30.43207317,0.811313655,1.035400484,0.43932255189999997,13.8635,0.45556,30,9,2004,1,0,0
MDLZ,-7999000000.0,23591711500.0,33.79901361,0.8169723829000001,1.006493506,0.4406843157,13.7561,0.40700000000000003,30,6,2004,0,0,1
MDLZ,-8012000000.0,23767992000.0,42.44284286,0.8250769605,1.079579777,0.49139855549999994,13.8186,0.32558000000000004,31,3,2004,0,0,1
MDLZ,-8349000000.0,23839255700.0,27.43297549,0.8355855484999999,1.033456303,0.49395751179999997,13.8359,0.50435,31,12,2003,0,0,1
MDLZ,-8857000000.0,21777619500.0,26.88595,0.7849770933,1.0273706059999999,0.4638733947,12.5955,0.46848,30,9,2003,0,0,1
MDLZ,-9319000000.0,23869382400.0,25.15214162,0.8661821824,0.9063699910999999,0.474648026,13.8133,0.54919,30,6,2003,0,0,1
MDLZ,-10139000000.0,20609317000.0,24.30343986,0.7784150551000001,1.014431673,0.44444444439999997,11.9129,0.49017,31,3,2003,1,0,0
MDLZ,-10588000000.0,28362344400.0,30.46438711,1.0979538709999999,1.040033477,0.4646394197,16.3566,0.53691,31,12,2002,0,1,0
MDLZ,-11034000000.0,26507314800.0,30.50323913,1.0465203840000001,0.9234497328,0.40574127,15.2604,0.50029,30,9,2002,0,0,1
MDLZ,-11476000000.0,29806178600.0,33.08121931,1.199974983,0.8587321822,0.39471549429999997,17.1497,0.51841,30,6,2002,0,1,0
MDLZ,-12067000000.0,28127067300.0,40.5873987,1.1779983790000002,0.7507701787000001,0.34370507289999996,16.1929,0.39896,31,3,2002,0,0,1
MDLZ,-12479000000.0,24468225600.0,44.65004672,1.042176744,0.7894084506999999,0.37104225350000003,14.0946,0.31567,31,12,2001,1,0,0
MDLZ,-8165000000.0,24281845500.0,48.27404672,1.041826297,0.872787742,0.391495427,13.9953,0.28991,30,9,2001,0,0,1
MDLZ,-8380000000.0,19239212000.0,38.097449499999996,0.8361966273,0.9097290640000001,0.4185960591,12.7412,0.33444,30,6,2001,0,0,1
CDNS,1235231000.0,26188867200.0,199.4764731,11.60529444,1.423562381,1.312788494,93.84,0.47043,27,6,2020,1,0,0
CDNS,1120385000.0,17392624200.0,140.27667350000002,8.059625837999999,1.382326069,1.2310621290000001,62.28,0.44398000000000004,28,3,2020,1,0,0
CDNS,1268663000.0,19653716610.0,29.79302931,9.346032948,1.7390818730000002,1.516922445,70.29,2.35928,28,12,2019,0,1,0
CDNS,633547000.0,18299423200.0,180.2650196,12.36228668,1.696251264,1.516430203,65.2,0.36169,28,9,2019,0,0,1
CDNS,569992000.0,19901433740.0,185.58711,13.91178449,1.604831665,1.444689544,70.81,0.38155,29,6,2019,0,0,1
CDNS,490668000.0,17821858650.0,147.8317668,13.04830565,1.4537382069999998,1.292089972,63.51,0.42961000000000005,30,3,2019,1,0,0
CDNS,400672000.0,12152666020.0,123.4713337,9.432363076,1.341489629,1.185410913,43.34,0.35101,29,12,2018,1,0,0
CDNS,357691000.0,12764196720.0,128.5184631,10.15112466,1.641135297,1.4889834309999999,45.32,0.35263,29,9,2018,0,0,1
CDNS,273300000.0,12161448000.0,161.9367244,10.23690909,1.297666935,1.2098609359999999,43.31,0.26745,30,6,2018,0,0,1
CDNS,211800000.0,10098945000.0,138.53148149999998,8.840886807,1.235165089,1.136458093,35.85,0.25879,31,3,2018,1,0,0
CDNS,44400000.0,11425224000.0,-793.4183333,11.54996361,1.525529265,1.3745330009999999,41.82,-0.05271,30,12,2017,0,1,0
CDNS,219600000.0,11106858000.0,136.7839655,10.98927278,1.7902326480000001,1.639492405,39.47,0.28856,30,9,2017,0,0,1
CDNS,147000000.0,9360455000.0,135.4624457,9.834476781000001,1.6219937580000001,1.491463191,33.49,0.24723,1,7,2017,1,0,0
CDNS,21700000.0,8719780000.0,127.66881409999998,10.37328099,1.3893713090000002,1.264675234,31.4,0.24595,1,4,2017,0,0,1
CDNS,-89800000.0,7033858000.0,182.6976104,9.482148827,1.198770492,1.068135246,25.22,0.13804,31,12,2016,1,0,0
CDNS,79500000.0,7339875000.0,113.444745,7.919588908,1.4912478830000002,1.288913985,25.53,0.22504000000000002,1,10,2016,0,0,1
CDNS,213800000.0,7196976000.0,145.98328600000002,6.692371211,1.704517272,1.524712135,24.38,0.16701,2,7,2016,0,0,1
CDNS,398300000.0,7172376000.0,141.74656130000002,5.811827243,2.028878324,1.856312731,23.64,0.16677999999999998,2,4,2016,0,0,1
CDNS,527800000.0,6345823000.0,78.92814677,4.611454836,1.7978743240000001,1.6334141340000001,20.53,0.26011,2,1,2016,1,0,0
CDNS,519700000.0,6517692000.0,83.99087629,4.707274303,2.0449372059999997,1.657967033,20.81,0.24777,3,10,2015,0,0,1
CDNS,515200000.0,6079506000.0,104.458866,4.351206699,2.023511566,1.660599166,19.38,0.18553,4,7,2015,0,0,1
CDNS,464800000.0,5755828000.0,158.56275480000002,4.2222916669999995,1.413568167,1.2590508809999998,18.46,0.11642000000000001,4,4,2015,0,0,1
CDNS,418900000.0,5842949000.0,89.89152308,4.381335483,1.3291938840000002,1.198119302,18.83,0.20947,3,1,2015,0,0,1
CDNS,348600000.0,5359900000.0,142.9306667,4.172102436,1.042901235,0.8916666667,17.29,0.12097000000000001,27,9,2014,0,0,1
CDNS,305100000.0,5302572000.0,227.5781974,4.206721142,1.004758523,0.8615767045,17.34,0.07619,28,6,2014,0,0,1
CDNS,418700000.0,4635400000.0,140.0422961,3.817657717,1.08803555,0.9271401023,15.4,0.10997,29,3,2014,1,0,0
CDNS,387500000.0,4105171000.0,108.89047749999999,3.550878817,1.063490681,0.9122975091,13.93,0.12793,28,12,2013,1,0,0
CDNS,316100000.0,4024350000.0,104.5285714,3.671182266,0.981891038,0.8559759575,13.55,0.12963,28,9,2013,0,0,1
CDNS,245000000.0,4262912000.0,453.5012766,4.097771797,0.9292165357,0.8122475953,14.48,0.03193,29,6,2013,0,0,1
CDNS,609200000.0,3979764000.0,50.63312977,3.9028773169999997,1.207583017,1.0758301670000001,13.62,0.26899,30,3,2013,0,0,1
CDNS,497000000.0,3847872000.0,12.25827334,4.204405594,1.142857143,1.008872094,13.44,1.0964,29,12,2012,0,0,1
CDNS,162300000.0,3646071000.0,62.21964164,6.196585656,1.163781872,1.075004653,12.87,0.20685,29,9,2012,0,0,1
CDNS,150100000.0,3025547000.0,83.11942308,6.026986056,1.1550503540000001,1.05234819,10.99,0.13222,30,6,2012,1,0,0
CDNS,101800000.0,3287968000.0,105.72244369999999,7.135347222,1.099070595,0.989519478,11.84,0.11199,31,3,2012,0,0,1
CDNS,45900000.0,2840240000.0,260.57247709999996,6.908878617999999,1.047862911,0.9420917865,10.4,0.03991,31,12,2011,1,0,0
CDNS,4400000.0,2501268000.0,89.01309609,6.641710037,1.475750577,1.311008468,9.24,0.1038,1,10,2011,1,0,0
CDNS,-21100000.0,2893212000.0,107.55434939999999,8.732906731,0.9838736912999999,0.8787571766,10.68,0.0993,2,7,2011,0,1,0
CDNS,-33700000.0,2686000000.0,426.3492063,9.022505877999999,1.369452278,1.180941072,10.0,0.02345,2,4,2011,0,0,1
CDNS,-61500000.0,2145948000.0,-57.99859459,7.755504156000001,1.26078853,1.092473118,8.26,-0.14242,1,1,2011,1,0,0
CDNS,-48900000.0,2001080000.0,15.78138801,6.760405405,1.78373102,1.5483731019999998,7.6,0.48158,2,10,2010,0,0,1
CDNS,-187900000.0,1545120000.0,31.79259259,9.496742471000001,1.722810178,1.50821887,5.8,0.18243,3,7,2010,1,0,0
CDNS,86800000.0,1846078000.0,-156.4472881,15.513260500000001,2.1896938009999998,2.000746826,7.03,-0.04494,3,4,2010,0,1,0
CDNS,79600000.0,1622412000.0,901.34,14.96690037,2.137974365,1.9399346569999998,6.12,0.006790000000000001,2,1,2010,1,0,0
CDNS,62800000.0,1809216000.0,-129.22971429999998,18.80681913,2.124845793,1.902047866,6.98,-0.05401,3,10,2009,0,1,0
CDNS,48800000.0,1443778000.0,-19.40561828,16.71039352,1.965994106,1.7859895719999999,5.62,-0.28961,4,7,2009,1,0,0
CDNS,105300000.0,1154522000.0,-18.23889415,7.816668923,1.96656333,1.7796722759999999,4.54,-0.24891999999999997,4,4,2009,1,0,0
CDNS,137700000.0,958080000.0,-0.5863043877,5.131655062,1.690889755,1.543424318,3.84,-6.5495,3,1,2009,1,0,0
CDNS,288400000.0,1719720000.0,-10.074516699999998,1.008633431,1.873069307,1.656237624,6.8,-0.67497,27,9,2008,0,1,0
CDNS,473100000.0,2561364000.0,-136.242766,1.348441169,1.81426225,1.639885026,10.14,-0.07443,28,6,2008,0,1,0
CDNS,443500000.0,2801448000.0,-84.63589124,1.48759983,1.728087783,1.5572059409999999,10.66,-0.12595,29,3,2008,0,0,1
CDNS,642800000.0,4955730000.0,41.47054393,2.3824479590000003,1.947294717,1.787778485,17.03,0.41065,29,12,2007,0,1,0
CDNS,502300000.0,6645905000.0,91.41547455,3.4032696639999998,1.9328567419999998,1.723437062,22.19,0.24274,29,9,2007,0,1,0
CDNS,692000000.0,6647292000.0,111.531745,3.23878971,3.24375667,2.969263607,21.96,0.19689,30,6,2007,0,0,1
CDNS,505500000.0,6183216000.0,139.2616216,3.3084787839999996,2.9493037419999997,2.666666667,21.06,0.15123,31,3,2007,0,0,1
CDNS,319000000.0,5507325000.0,113.78770659999999,3.240937445,2.393723773,2.183543149,17.91,0.1574,30,12,2006,1,0,0
CDNS,486000000.0,5296608000.0,125.81016629999999,2.815248219,2.2093472380000003,1.990536887,16.96,0.13480999999999999,30,9,2006,0,0,1
CDNS,474500000.0,5427040000.0,178.5210526,2.88212427,2.0714051209999997,1.891497045,17.12,0.0959,1,7,2006,0,0,1
CDNS,495600000.0,5831746000.0,267.5112844,3.0893394080000003,2.247571069,2.064771501,18.49,0.06912,1,4,2006,0,0,1
CDNS,458000000.0,5407632000.0,203.2944361,2.931442511,2.10645321,1.9420696480000001,16.92,0.08323,31,12,2005,0,0,1
CDNS,456800000.0,5134032000.0,241.0343662,2.750030532,2.14233279,1.889274062,16.16,0.06704,1,10,2005,0,0,1
CDNS,332100000.0,4273500000.0,8547.0,2.4118178230000002,1.7888026609999998,1.596267554,13.75,0.00161,2,7,2005,1,0,0
CDNS,558100000.0,4623000000.0,4623.0,2.64898006,2.208238929,2.002883625,15.0,0.00324,2,4,2005,0,0,1
CDNS,509100000.0,4196859000.0,70.18158863,2.468740588,1.948816029,1.779781421,13.81,0.19677999999999998,1,1,2005,0,0,1
CDNS,386300000.0,4075967000.0,207.9575,2.556907973,1.8090431969999998,1.6314089619999999,13.51,0.06497,2,10,2004,0,0,1
CDNS,338000000.0,4344210000.0,1143.213158,2.77213324,1.695496925,1.50624876,14.22,0.012440000000000001,3,7,2004,0,0,1
CDNS,479200000.0,4091505000.0,-464.94375,2.524996914,1.907411168,1.723857868,15.07,-0.03241,3,4,2004,0,0,1
CDNS,382700000.0,5499912000.0,361.8363158,3.4980041980000003,1.747665491,1.59182403,18.26,0.050460000000000005,3,1,2004,0,1,0
CDNS,325400000.0,3553776000.0,-245.088,2.448178562,1.481036425,1.338715734,13.32,-0.05435,27,9,2003,1,0,0
CDNS,573700000.0,3139788000.0,-592.4128302,1.924125506,1.287063655,1.169199179,11.72,-0.019780000000000002,28,6,2003,1,0,0
CDNS,683200000.0,2734996000.0,-210.3843077,1.704897145,1.360670391,1.248938547,10.19,-0.04844,29,3,2003,1,0,0
CDNS,760800000.0,3319050000.0,37.97540046,2.018886861,1.504263335,1.407098949,12.18,0.32073,28,12,2002,0,1,0
CDNS,615200000.0,2836130000.0,232.4696721,1.887607321,1.3189752890000002,1.095896622,10.45,0.04495,28,9,2002,1,0,0
CDNS,715400000.0,4050956000.0,-72.46790698,2.826511303,1.369951535,1.146001616,16.12,-0.22244,29,6,2002,0,1,0
CDNS,711600000.0,5846769000.0,352.215,5.077524099,1.4048192769999999,1.128915663,22.41,0.06362999999999999,30,3,2002,0,1,0
CDNS,695700000.0,5940480000.0,152.7115681,5.2978507089999995,1.343988146,1.128704488,22.4,0.14668,29,12,2001,0,0,1
CDNS,619000000.0,4279050000.0,33.58751962,4.436087497,1.06769423,0.9125182254,16.65,0.49572,29,9,2001,1,0,0
CDNS,565500000.0,4620240000.0,-159.86989619999997,4.956275477,1.124712764,0.8149153959000001,18.63,-0.11653,30,6,2001,0,1,0
CDNS,569500000.0,4816645000.0,1267.538158,4.9054333439999995,1.143246311,0.8301929625,18.49,0.01459,31,3,2001,0,0,1
CDNS,572100000.0,6601825000.0,155.33705880000002,7.258741067000001,1.132628153,0.867371847,24.875,0.16014,31,12,2000,0,1,0
CDNS,557500000.0,6750675000.0,492.75,7.3584859389999995,1.092331768,0.8591549296,25.6875,0.052129999999999996,30,9,2000,0,0,1
CDNS,529700000.0,5268975000.0,940.8883929,5.806033058,1.069330978,0.7754471186,20.375,0.02166,1,7,2000,1,0,0
CDNS,566900000.0,5044875000.0,-427.5317797,5.189132894,1.119444444,0.8376262626000001,20.625,-0.04824,1,4,2000,0,0,1
CDNS,573400000.0,5836800000.0,-259.41333330000003,5.919075145,1.138282732,0.8700189753,24.0,-0.09252,1,1,2000,0,1,0
CDNS,595700000.0,3263968750.0,-78.83982488,3.317378545,1.3758353380000001,1.015503876,13.4375,-0.17044,2,10,1999,1,0,0
